	community	roi	community_id	roi_origindex	roi_index(on17networkmask)
802	Limbic	OFC_5	4	816	802
803	Limbic	OFC_6	4	817	803
804	Default	PFCv_1	6	947	804
805	Limbic	OFC_7	4	818	805
806	Cont	PFCl_1	5	866	806
807	Limbic	OFC_8	4	819	807
808	Limbic	OFC_9	4	820	808
809	Limbic	OFC_10	4	821	809
810	Limbic	OFC_11	4	822	810
811	Limbic	OFC_12	4	823	811
812	Limbic	OFC_13	4	824	812
813	Limbic	OFC_14	4	825	813
814	Limbic	TempPole_1	4	826	814
815	Limbic	TempPole_2	4	827	815
816	Limbic	TempPole_3	4	828	816
817	Limbic	TempPole_4	4	829	817
818	Limbic	TempPole_5	4	830	818
819	Limbic	TempPole_6	4	831	819
820	Limbic	TempPole_7	4	832	820
821	Limbic	TempPole_8	4	833	821
822	Limbic	TempPole_9	4	834	822
823	Limbic	TempPole_10	4	835	823
824	Limbic	TempPole_11	4	836	824
825	Limbic	TempPole_12	4	837	825
826	Limbic	TempPole_13	4	838	826
827	Limbic	TempPole_14	4	839	827
828	Limbic	TempPole_17	4	842	828
829	DorsAttn	Post_5	2	689	829
830	Cont	Temp_4	5	863	830
831	DorsAttn	Post_15	2	699	831
832	Cont	Par_6	5	848	832
833	Cont	Par_9	5	851	833
834	Cont	Par_12	5	854	834
835	Cont	Par_13	5	855	835
836	DorsAttn	Post_19	2	703	836
837	DorsAttn	Post_20	2	704	837
838	Cont	Par_15	5	857	838
839	Cont	Par_16	5	858	839
840	DorsAttn	Post_25	2	709	840
841	Cont	Par_17	5	859	841
842	DorsAttn	Post_29	2	713	842
843	Cont	PFCl_34	5	899	843
844	Cont	PFCl_10	5	875	844
845	Cont	PFCl_12	5	877	845
846	Cont	PFCl_13	5	878	846
847	DorsAttn	PrCv_1	2	743	847
848	Cont	PFCl_15	5	880	848
849	Cont	PFCl_16	5	881	849
850	Cont	PFCl_18	5	883	850
851	DorsAttn	PrCv_2	2	744	851
852	Cont	PFCl_21	5	886	852
853	Cont	PFCl_23	5	888	853
854	SalVentAttn	PrC_1	3	764	854
855	Cont	Cing_2	5	904	855
856	Cont	Cing_4	5	906	856
857	Cont	Temp_1	5	860	857
858	Default	Temp_7	6	935	858
859	Cont	Temp_2	5	861	859
860	Default	Temp_10	6	938	860
861	Cont	Temp_3	5	862	861
862	Default	Par_10	6	922	862
863	Cont	Par_1	5	843	863
864	Cont	Par_2	5	844	864
865	Cont	Par_4	5	846	865
866	Default	Par_15	6	927	866
867	Cont	Par_5	5	847	867
868	Cont	Par_7	5	849	868
869	Default	Par_16	6	928	869
870	Cont	Par_8	5	850	870
871	Cont	Par_10	5	852	871
872	Cont	Par_11	5	853	872
873	Cont	Par_14	5	856	873
874	Cont	PFCl_20	5	885	874
875	Cont	PFCl_22	5	887	875
876	Cont	PFCl_25	5	890	876
877	Cont	PFCl_26	5	891	877
878	Cont	PFCl_27	5	892	878
879	Cont	PFCl_28	5	893	879
880	Cont	PFCl_29	5	894	880
881	Cont	PFCl_30	5	895	881
882	Cont	PFCl_31	5	896	882
883	Cont	PFCl_32	5	897	883
884	Cont	PFCl_33	5	898	884
885	Default	PFCv_4	6	950	885
886	Cont	PFCl_2	5	867	886
887	Cont	PFCl_3	5	868	887
888	Cont	PFCl_4	5	869	888
889	Cont	PFCl_5	5	870	889
890	Cont	PFCl_6	5	871	890
891	Cont	PFCl_9	5	874	891
892	Cont	PFCl_11	5	876	892
893	Cont	PFCmp_3	5	910	893
894	Cont	PFCmp_4	5	911	894
895	Cont	PFCmp_5	5	912	895
896	Vis	74	0	574	896
897	Cont	pCun_1	5	900	897
898	Cont	PCC_1	5	999	898
899	Cont	pCun_2	5	901	899
900	Cont	PCC_2	5	1000	900
901	Default	PCC_17	6	997	901
902	Cont	pCun_3	5	902	902
903	Default	PCC_18	6	998	903
904	DorsAttn	Post_33	2	717	904
905	DorsAttn	Post_38	2	722	905
906	DorsAttn	Post_41	2	725	906
907	Default	PCC_5	6	985	907
908	Cont	Cing_1	5	903	908
909	Cont	Cing_3	5	905	909
910	Cont	Cing_5	5	907	910
911	Default	Temp_6	6	934	911
912	Default	Temp_8	6	936	912
913	Default	Par_4	6	916	913
914	Default	Par_5	6	917	914
915	Default	Par_8	6	920	915
916	Default	Par_9	6	921	916
917	Default	Par_11	6	923	917
918	Default	Par_12	6	924	918
919	Default	Par_13	6	925	919
920	Default	Par_14	6	926	920
921	Default	PFCm_16	6	972	921
922	Default	PFCm_17	6	973	922
923	Default	PFCm_19	6	975	923
924	Default	PFCm_20	6	976	924
925	Default	PFCm_22	6	978	925
926	Default	PCC_3	6	983	926
927	Default	PCC_6	6	986	927
928	Default	PCC_7	6	987	928
929	Default	PCC_8	6	988	929
930	Default	PCC_9	6	989	930
931	Default	PCC_10	6	990	931
932	Default	PCC_11	6	991	932
933	Default	PCC_12	6	992	933
934	Default	PCC_13	6	993	934
935	Default	PCC_14	6	994	935
936	Default	PCC_15	6	995	936
937	Default	PCC_16	6	996	937
938	Default	PFCm_1	6	957	938
939	Default	PFCm_2	6	958	939
940	Default	PFCm_3	6	959	940
941	Default	PFCm_4	6	960	941
942	Default	PFCm_5	6	961	942
943	Default	PFCm_6	6	962	943
944	Default	PFCm_7	6	963	944
945	Default	PFCm_8	6	964	945
946	Default	PFCm_9	6	965	946
947	Default	PFCm_11	6	967	947
948	Default	Temp_12	6	940	948
949	Default	Temp_14	6	942	949
950	Default	Temp_15	6	943	950
951	Default	Temp_1	6	929	951
952	Default	Temp_2	6	930	952
953	Default	Temp_3	6	931	953
954	Default	Temp_4	6	932	954
955	Default	PFCm_10	6	966	955
956	Default	PFCm_13	6	969	956
957	Default	PFCm_14	6	970	957
958	Default	PFCm_15	6	971	958
959	Default	PFCm_18	6	974	959
960	Default	PFCm_21	6	977	960
961	Default	PFCm_23	6	979	961
962	Default	PFCm_24	6	980	962
963	Default	PFCv_3	6	949	963
964	Default	PFCv_5	6	951	964
965	Default	PFCv_6	6	952	965
966	Default	PFCv_8	6	954	966
967	Default	PFCv_9	6	955	967
968	Default	PFCv_10	6	956	968
969	Default	Par_6	6	918	969
970	DorsAttn	Post_12	2	696	970
971	Vis	42	0	542	971
972	Default	PCC_1	6	981	972
973	Default	PCC_2	6	982	973
974	Default	PCC_4	6	984	974
975	Limbic	TempPole_15	4	840	975
976	Limbic	TempPole_16	4	841	976
977	Vis	3	0	503	977
978	Vis	10	0	510	978
979	Default	Temp_5	6	933	979
980	Default	Temp_9	6	937	980
981	Default	Temp_11	6	939	981
982	Default	Temp_13	6	941	982
983	SomMot	2	1	583	983
984	SomMot	4	1	585	984
985	Default	Temp_16	6	944	985
986	SomMot	7	1	588	986
987	Default	Temp_17	6	945	987
988	Default	Temp_18	6	946	988
989	SalVentAttn	TempOccPar_1	3	746	989
990	SomMot	12	1	593	990
991	SomMot	13	1	594	991
992	SomMot	14	1	595	992
993	SalVentAttn	TempOccPar_2	3	747	993
994	Default	Par_1	6	913	994
995	SalVentAttn	TempOccPar_4	3	749	995
996	SomMot	23	1	604	996
997	DorsAttn	Post_10	2	694	997
998	Default	Par_2	6	914	998
999	SalVentAttn	TempOccPar_5	3	750	999
1000	Default	Par_7	6	919	1000
